County,County Name,Precinct,Congressional,Legislative,Office Name,Early Votes For,Early Votes Against,Election Night Votes For,Election Night Votes Against,Mail-In Ballot 1 Votes For,Mail-In Ballot 1 Votes Against,Provisional Votes For,Provisional Votes Against,Mail-In Ballot 2 Votes For,Mail-In Ballot 2 Votes Against,Early Votes,Election Night Votes,Mail-In Ballot 1 Votes,Provisional Votes,Mail-In Ballot 2 Votes
03,Baltimore City,025-003,07,40,Judge Circuit Court,36,NA,407,NA,122,NA,24,NA,65,NA,36,407,122,24,65
03,Baltimore City,025-003,07,40,Judge Orphans' Court,36,NA,350,NA,112,NA,27,NA,49,NA,36,350,112,27,49
03,Baltimore City,025-003,07,40,Judge Spec Appeal at Lg,17,9,244,125,82,21,15,11,27,9,26,369,103,26,36
03,Baltimore City,025-003,07,40,Register of Wills,14,NA,148,NA,52,NA,13,NA,18,NA,14,148,52,13,18
03,Baltimore City,025-003,07,40,Sheriff,13,NA,150,NA,51,NA,13,NA,19,NA,13,150,51,13,19
03,Baltimore City,025-003,07,40,State Senator,17,NA,225,NA,66,NA,13,NA,22,NA,17,225,66,13,22
03,Baltimore City,025-003,07,40,State's Attorney,14,NA,177,NA,58,NA,12,NA,22,NA,14,177,58,12,22
03,Baltimore City,025-003,07,40,U.S. Congress,17,NA,226,NA,68,NA,16,NA,23,NA,17,226,68,16,23
03,Baltimore City,025-003,07,40,U.S. Senator,17,NA,226,NA,64,NA,15,NA,25,NA,17,226,64,15,25
03,Baltimore City,025-004,07,40,Attorney General,35,NA,326,NA,132,NA,19,NA,37,NA,35,326,132,19,37
03,Baltimore City,025-004,07,40,Board of Ed at Large,55,NA,429,NA,176,NA,24,NA,43,NA,55,429,176,24,43
03,Baltimore City,025-004,07,40,Clerk Circuit Court,30,NA,221,NA,102,NA,13,NA,22,NA,30,221,102,13,22
03,Baltimore City,025-004,07,40,Comptroller,36,NA,330,NA,132,NA,18,NA,36,NA,36,330,132,18,36
03,Baltimore City,025-004,07,40,Governor / Lt. Governor,36,NA,327,NA,131,NA,20,NA,35,NA,36,327,131,20,35
03,Baltimore City,025-004,07,40,House of Delegates,86,NA,609,NA,288,NA,24,NA,80,NA,86,609,288,24,80
03,Baltimore City,025-004,07,40,Judge Circuit Court,96,NA,624,NA,270,NA,35,NA,69,NA,96,624,270,35,69
03,Baltimore City,025-004,07,40,Judge Orphans' Court,70,NA,495,NA,248,NA,27,NA,55,NA,70,495,248,27,55
03,Baltimore City,025-004,07,40,Judge Spec Appeal at Lg,50,16,359,183,166,56,17,10,38,19,66,542,222,27,57
03,Baltimore City,025-004,07,40,Register of Wills,29,NA,226,NA,103,NA,13,NA,23,NA,29,226,103,13,23
03,Baltimore City,025-004,07,40,Sheriff,27,NA,223,NA,97,NA,13,NA,24,NA,27,223,97,13,24
03,Baltimore City,025-004,07,40,State Senator,36,NA,327,NA,129,NA,13,NA,37,NA,36,327,129,13,37
03,Baltimore City,025-004,07,40,State's Attorney,35,NA,256,NA,111,NA,15,NA,30,NA,35,256,111,15,30
03,Baltimore City,025-004,07,40,U.S. Congress,36,NA,328,NA,130,NA,18,NA,37,NA,36,328,130,18,37
03,Baltimore City,025-004,07,40,U.S. Senator,36,NA,328,NA,131,NA,16,NA,36,NA,36,328,131,16,36
03,Baltimore City,025-005,07,46,Attorney General,46,NA,253,NA,88,NA,20,NA,28,NA,46,253,88,20,28
03,Baltimore City,025-005,07,46,Board of Ed at Large,72,NA,387,NA,126,NA,19,NA,36,NA,72,387,126,19,36
03,Baltimore City,025-005,07,46,Clerk Circuit Court,41,NA,224,NA,72,NA,17,NA,23,NA,41,224,72,17,23
03,Baltimore City,025-005,07,46,Comptroller,45,NA,253,NA,86,NA,21,NA,28,NA,45,253,86,21,28
03,Baltimore City,025-005,07,46,Governor / Lt. Governor,46,NA,255,NA,90,NA,17,NA,29,NA,46,255,90,17,29
03,Baltimore City,025-005,07,46,House of Delegates,114,NA,567,NA,189,NA,25,NA,59,NA,114,567,189,25,59
03,Baltimore City,025-005,07,46,Judge Circuit Court,119,NA,653,NA,203,NA,32,NA,69,NA,119,653,203,32,69
03,Baltimore City,025-005,07,46,Judge Orphans' Court,105,NA,558,NA,185,NA,22,NA,58,NA,105,558,185,22,58
03,Baltimore City,025-005,07,46,Judge Spec Appeal at Lg,67,18,334,124,114,27,22,12,39,6,85,458,141,34,45
03,Baltimore City,025-005,07,46,Register of Wills,39,NA,224,NA,75,NA,16,NA,25,NA,39,224,75,16,25
03,Baltimore City,025-005,07,46,Sheriff,41,NA,221,NA,67,NA,15,NA,22,NA,41,221,67,15,22
03,Baltimore City,025-005,07,46,State Senator,44,NA,251,NA,85,NA,14,NA,26,NA,44,251,85,14,26
03,Baltimore City,025-005,07,46,State's Attorney,43,NA,237,NA,80,NA,20,NA,25,NA,43,237,80,20,25
03,Baltimore City,025-005,07,46,U.S. Congress,46,NA,253,NA,87,NA,20,NA,28,NA,46,253,87,20,28
03,Baltimore City,025-005,07,46,U.S. Senator,45,NA,254,NA,87,NA,20,NA,28,NA,45,254,87,20,28
03,Baltimore City,025-006,07,46,Attorney General,33,NA,129,NA,50,NA,9,NA,5,NA,33,129,50,9,5
03,Baltimore City,025-006,07,46,Board of Ed at Large,53,NA,190,NA,81,NA,10,NA,4,NA,53,190,81,10,4
03,Baltimore City,025-006,07,46,Clerk Circuit Court,30,NA,120,NA,48,NA,7,NA,3,NA,30,120,48,7,3
03,Baltimore City,025-006,07,46,Comptroller,33,NA,131,NA,51,NA,8,NA,6,NA,33,131,51,8,6
03,Baltimore City,025-006,07,46,Governor / Lt. Governor,33,NA,132,NA,48,NA,9,NA,6,NA,33,132,48,9,6
03,Baltimore City,025-006,07,46,House of Delegates,89,NA,290,NA,126,NA,8,NA,12,NA,89,290,126,8,12
03,Baltimore City,025-006,07,46,Judge Circuit Court,91,NA,281,NA,130,NA,10,NA,13,NA,91,281,130,10,13
03,Baltimore City,025-006,07,46,Judge Orphans' Court,79,NA,282,NA,119,NA,10,NA,7,NA,79,282,119,10,7
03,Baltimore City,025-006,07,46,Judge Spec Appeal at Lg,50,5,167,63,68,20,10,6,6,0,55,230,88,16,6
03,Baltimore City,025-006,07,46,Register of Wills,30,NA,118,NA,49,NA,7,NA,3,NA,30,118,49,7,3
03,Baltimore City,025-006,07,46,Sheriff,31,NA,119,NA,48,NA,7,NA,3,NA,31,119,48,7,3
03,Baltimore City,025-006,07,46,State Senator,32,NA,127,NA,50,NA,6,NA,3,NA,32,127,50,6,3
03,Baltimore City,025-006,07,46,State's Attorney,31,NA,124,NA,49,NA,7,NA,5,NA,31,124,49,7,5
03,Baltimore City,025-006,07,46,U.S. Congress,33,NA,130,NA,51,NA,9,NA,4,NA,33,130,51,9,4
03,Baltimore City,025-006,07,46,U.S. Senator,33,NA,128,NA,49,NA,7,NA,5,NA,33,128,49,7,5
03,Baltimore City,025-007,07,46,Attorney General,8,NA,60,NA,16,NA,0,NA,5,NA,8,60,16,0,5
03,Baltimore City,025-007,07,46,Board of Ed at Large,14,NA,96,NA,18,NA,0,NA,10,NA,14,96,18,0,10
03,Baltimore City,025-007,07,46,Clerk Circuit Court,8,NA,56,NA,15,NA,0,NA,5,NA,8,56,15,0,5
03,Baltimore City,025-007,07,46,Comptroller,8,NA,61,NA,16,NA,0,NA,4,NA,8,61,16,0,4
03,Baltimore City,025-007,07,46,Governor / Lt. Governor,8,NA,61,NA,16,NA,0,NA,5,NA,8,61,16,0,5
03,Baltimore City,025-007,07,46,House of Delegates,22,NA,137,NA,39,NA,0,NA,14,NA,22,137,39,0,14
03,Baltimore City,025-007,07,46,Judge Circuit Court,22,NA,142,NA,38,NA,0,NA,14,NA,22,142,38,0,14
03,Baltimore City,025-007,07,46,Judge Orphans' Court,22,NA,127,NA,37,NA,0,NA,14,NA,22,127,37,0,14
03,Baltimore City,025-007,07,46,Judge Spec Appeal at Lg,12,2,83,31,20,6,0,0,8,2,14,114,26,0,10
03,Baltimore City,025-007,07,46,Register of Wills,8,NA,55,NA,16,NA,0,NA,5,NA,8,55,16,0,5
03,Baltimore City,025-007,07,46,Sheriff,7,NA,55,NA,15,NA,0,NA,5,NA,7,55,15,0,5
03,Baltimore City,025-007,07,46,State Senator,8,NA,60,NA,16,NA,0,NA,5,NA,8,60,16,0,5
03,Baltimore City,025-007,07,46,State's Attorney,7,NA,54,NA,15,NA,0,NA,5,NA,7,54,15,0,5
03,Baltimore City,025-007,07,46,U.S. Congress,8,NA,60,NA,16,NA,0,NA,5,NA,8,60,16,0,5
03,Baltimore City,025-007,07,46,U.S. Senator,8,NA,60,NA,16,NA,0,NA,5,NA,8,60,16,0,5
03,Baltimore City,025-008,07,46,Attorney General,66,NA,190,NA,71,NA,18,NA,19,NA,66,190,71,18,19
03,Baltimore City,025-008,07,46,Board of Ed at Large,104,NA,271,NA,104,NA,23,NA,26,NA,104,271,104,23,26
03,Baltimore City,025-008,07,46,Clerk Circuit Court,59,NA,179,NA,64,NA,16,NA,16,NA,59,179,64,16,16
03,Baltimore City,025-008,07,46,Comptroller,65,NA,191,NA,71,NA,19,NA,19,NA,65,191,71,19,19
03,Baltimore City,025-008,07,46,Governor / Lt. Governor,66,NA,192,NA,71,NA,19,NA,18,NA,66,192,71,19,18
03,Baltimore City,025-008,07,46,House of Delegates,161,NA,431,NA,162,NA,28,NA,45,NA,161,431,162,28,45
03,Baltimore City,025-008,07,46,Judge Circuit Court,169,NA,449,NA,147,NA,29,NA,32,NA,169,449,147,29,32
03,Baltimore City,025-008,07,46,Judge Orphans' Court,149,NA,409,NA,154,NA,30,NA,41,NA,149,409,154,30,41
03,Baltimore City,025-008,07,46,Judge Spec Appeal at Lg,85,29,246,100,90,22,25,6,19,6,114,346,112,31,25
03,Baltimore City,025-008,07,46,Register of Wills,59,NA,182,NA,67,NA,15,NA,18,NA,59,182,67,15,18
03,Baltimore City,025-008,07,46,Sheriff,60,NA,172,NA,61,NA,15,NA,17,NA,60,172,61,15,17
03,Baltimore City,025-008,07,46,State Senator,64,NA,189,NA,70,NA,14,NA,18,NA,64,189,70,14,18
03,Baltimore City,025-008,07,46,State's Attorney,62,NA,182,NA,71,NA,17,NA,17,NA,62,182,71,17,17
03,Baltimore City,025-008,07,46,U.S. Congress,65,NA,188,NA,71,NA,19,NA,19,NA,65,188,71,19,19
03,Baltimore City,025-008,07,46,U.S. Senator,65,NA,186,NA,71,NA,19,NA,18,NA,65,186,71,19,18
03,Baltimore City,025-009,07,46,Attorney General,35,NA,123,NA,55,NA,10,NA,17,NA,35,123,55,10,17
03,Baltimore City,025-009,07,46,Board of Ed at Large,58,NA,177,NA,73,NA,10,NA,33,NA,58,177,73,10,33
03,Baltimore City,025-009,07,46,Clerk Circuit Court,34,NA,111,NA,51,NA,9,NA,18,NA,34,111,51,9,18
03,Baltimore City,025-009,07,46,Comptroller,36,NA,123,NA,56,NA,10,NA,18,NA,36,123,56,10,18
03,Baltimore City,025-009,07,46,Governor / Lt. Governor,36,NA,124,NA,54,NA,9,NA,18,NA,36,124,54,9,18
03,Baltimore City,025-009,07,46,House of Delegates,90,NA,275,NA,130,NA,16,NA,43,NA,90,275,130,16,43
03,Baltimore City,025-009,07,46,Judge Circuit Court,92,NA,290,NA,134,NA,15,NA,44,NA,92,290,134,15,44
03,Baltimore City,025-009,07,46,Judge Orphans' Court,84,NA,243,NA,124,NA,19,NA,36,NA,84,243,124,19,36
03,Baltimore City,025-009,07,46,Judge Spec Appeal at Lg,50,9,178,51,80,12,9,6,26,2,59,229,92,15,28
03,Baltimore City,025-009,07,46,Register of Wills,35,NA,109,NA,54,NA,10,NA,17,NA,35,109,54,10,17
03,Baltimore City,025-009,07,46,Sheriff,32,NA,112,NA,52,NA,8,NA,17,NA,32,112,52,8,17
03,Baltimore City,025-009,07,46,State Senator,36,NA,123,NA,55,NA,9,NA,16,NA,36,123,55,9,16
03,Baltimore City,025-009,07,46,State's Attorney,35,NA,122,NA,51,NA,9,NA,18,NA,35,122,51,9,18
03,Baltimore City,025-009,07,46,U.S. Congress,36,NA,122,NA,56,NA,9,NA,18,NA,36,122,56,9,18
03,Baltimore City,025-009,07,46,U.S. Senator,36,NA,123,NA,54,NA,9,NA,17,NA,36,123,54,9,17
03,Baltimore City,025-010,07,46,Attorney General,59,NA,156,NA,47,NA,10,NA,14,NA,59,156,47,10,14
03,Baltimore City,025-010,07,46,Board of Ed at Large,86,NA,234,NA,60,NA,16,NA,18,NA,86,234,60,16,18
03,Baltimore City,025-010,07,46,Clerk Circuit Court,54,NA,145,NA,37,NA,10,NA,14,NA,54,145,37,10,14
03,Baltimore City,025-010,07,46,Comptroller,59,NA,156,NA,47,NA,11,NA,14,NA,59,156,47,11,14
03,Baltimore City,025-010,07,46,Governor / Lt. Governor,59,NA,160,NA,47,NA,9,NA,14,NA,59,160,47,9,14
03,Baltimore City,025-010,07,46,House of Delegates,145,NA,365,NA,96,NA,22,NA,31,NA,145,365,96,22,31
03,Baltimore City,025-010,07,46,Judge Circuit Court,171,NA,347,NA,103,NA,22,NA,28,NA,171,347,103,22,28
03,Baltimore City,025-010,07,46,Judge Orphans' Court,145,NA,348,NA,87,NA,23,NA,26,NA,145,348,87,23,26
03,Baltimore City,025-010,07,46,Judge Spec Appeal at Lg,83,20,234,52,55,20,12,8,20,5,103,286,75,20,25
03,Baltimore City,025-010,07,46,Register of Wills,53,NA,150,NA,41,NA,10,NA,14,NA,53,150,41,10,14
03,Baltimore City,025-010,07,46,Sheriff,51,NA,146,NA,39,NA,9,NA,14,NA,51,146,39,9,14
03,Baltimore City,025-010,07,46,State Senator,59,NA,155,NA,48,NA,10,NA,14,NA,59,155,48,10,14
03,Baltimore City,025-010,07,46,State's Attorney,56,NA,153,NA,45,NA,11,NA,13,NA,56,153,45,11,13
03,Baltimore City,025-010,07,46,U.S. Congress,59,NA,159,NA,47,NA,10,NA,14,NA,59,159,47,10,14
03,Baltimore City,025-010,07,46,U.S. Senator,59,NA,156,NA,47,NA,11,NA,14,NA,59,156,47,11,14
03,Baltimore City,025-011,07,46,Attorney General,7,NA,92,NA,37,NA,4,NA,8,NA,7,92,37,4,8
03,Baltimore City,025-011,07,46,Board of Ed at Large,11,NA,127,NA,48,NA,6,NA,10,NA,11,127,48,6,10
03,Baltimore City,025-011,07,46,Clerk Circuit Court,7,NA,66,NA,27,NA,4,NA,7,NA,7,66,27,4,7
03,Baltimore City,025-011,07,46,Comptroller,7,NA,93,NA,37,NA,4,NA,8,NA,7,93,37,4,8
03,Baltimore City,025-011,07,46,Governor / Lt. Governor,7,NA,93,NA,37,NA,4,NA,8,NA,7,93,37,4,8
03,Baltimore City,025-011,07,46,House of Delegates,14,NA,178,NA,84,NA,10,NA,14,NA,14,178,84,10,14
03,Baltimore City,025-011,07,46,Judge Circuit Court,13,NA,172,NA,88,NA,7,NA,15,NA,13,172,88,7,15
03,Baltimore City,025-011,07,46,Judge Orphans' Court,17,NA,153,NA,77,NA,10,NA,13,NA,17,153,77,10,13
03,Baltimore City,025-011,07,46,Judge Spec Appeal at Lg,10,2,105,55,41,14,4,4,9,2,12,160,55,8,11
03,Baltimore City,025-011,07,46,Register of Wills,7,NA,70,NA,27,NA,4,NA,7,NA,7,70,27,4,7
03,Baltimore City,025-011,07,46,Sheriff,7,NA,64,NA,27,NA,4,NA,7,NA,7,64,27,4,7
03,Baltimore City,025-011,07,46,State Senator,7,NA,90,NA,36,NA,4,NA,8,NA,7,90,36,4,8
03,Baltimore City,025-011,07,46,State's Attorney,7,NA,78,NA,29,NA,3,NA,8,NA,7,78,29,3,8
03,Baltimore City,025-011,07,46,U.S. Congress,7,NA,92,NA,37,NA,4,NA,8,NA,7,92,37,4,8
03,Baltimore City,025-011,07,46,U.S. Senator,7,NA,93,NA,36,NA,4,NA,8,NA,7,93,36,4,8
03,Baltimore City,025-012,07,46,Attorney General,17,NA,150,NA,42,NA,8,NA,4,NA,17,150,42,8,4
03,Baltimore City,025-012,07,46,Board of Ed at Large,30,NA,191,NA,66,NA,14,NA,7,NA,30,191,66,14,7
03,Baltimore City,025-012,07,46,Clerk Circuit Court,18,NA,106,NA,37,NA,8,NA,3,NA,18,106,37,8,3
03,Baltimore City,025-012,07,46,Comptroller,18,NA,153,NA,43,NA,8,NA,5,NA,18,153,43,8,5
03,Baltimore City,025-012,07,46,Governor / Lt. Governor,18,NA,151,NA,44,NA,8,NA,5,NA,18,151,44,8,5
03,Baltimore City,025-012,07,46,House of Delegates,48,NA,278,NA,99,NA,19,NA,8,NA,48,278,99,19,8
03,Baltimore City,025-012,07,46,Judge Circuit Court,58,NA,287,NA,103,NA,22,NA,11,NA,58,287,103,22,11
03,Baltimore City,025-012,07,46,Judge Orphans' Court,50,NA,231,NA,81,NA,21,NA,10,NA,50,231,81,21,10
03,Baltimore City,025-012,07,46,Judge Spec Appeal at Lg,25,8,171,95,68,9,16,0,6,2,33,266,77,16,8
03,Baltimore City,025-012,07,46,Register of Wills,18,NA,105,NA,37,NA,8,NA,4,NA,18,105,37,8,4
03,Baltimore City,025-012,07,46,Sheriff,18,NA,105,NA,36,NA,8,NA,3,NA,18,105,36,8,3
03,Baltimore City,025-012,07,46,State Senator,18,NA,151,NA,42,NA,7,NA,5,NA,18,151,42,7,5
03,Baltimore City,025-012,07,46,State's Attorney,18,NA,123,NA,39,NA,8,NA,5,NA,18,123,39,8,5
03,Baltimore City,025-012,07,46,U.S. Congress,18,NA,150,NA,44,NA,8,NA,5,NA,18,150,44,8,5
03,Baltimore City,025-012,07,46,U.S. Senator,18,NA,152,NA,44,NA,7,NA,5,NA,18,152,44,7,5
03,Baltimore City,025-013,07,46,Attorney General,10,NA,83,NA,16,NA,4,NA,5,NA,10,83,16,4,5
03,Baltimore City,025-013,07,46,Board of Ed at Large,17,NA,119,NA,24,NA,4,NA,10,NA,17,119,24,4,10
03,Baltimore City,025-013,07,46,Clerk Circuit Court,10,NA,61,NA,15,NA,4,NA,5,NA,10,61,15,4,5
03,Baltimore City,025-013,07,46,Comptroller,10,NA,86,NA,17,NA,4,NA,6,NA,10,86,17,4,6
03,Baltimore City,025-013,07,46,Governor / Lt. Governor,10,NA,86,NA,17,NA,4,NA,6,NA,10,86,17,4,6
03,Baltimore City,025-013,07,46,House of Delegates,22,NA,168,NA,41,NA,9,NA,14,NA,22,168,41,9,14
03,Baltimore City,025-013,07,46,Judge Circuit Court,24,NA,189,NA,50,NA,9,NA,15,NA,24,189,50,9,15
03,Baltimore City,025-013,07,46,Judge Orphans' Court,22,NA,147,NA,37,NA,8,NA,15,NA,22,147,37,8,15
03,Baltimore City,025-013,07,46,Judge Spec Appeal at Lg,14,4,94,52,20,12,8,0,6,6,18,146,32,8,12
03,Baltimore City,025-013,07,46,Register of Wills,10,NA,65,NA,15,NA,4,NA,4,NA,10,65,15,4,4
03,Baltimore City,025-013,07,46,Sheriff,10,NA,61,NA,15,NA,4,NA,5,NA,10,61,15,4,5
03,Baltimore City,025-013,07,46,State Senator,10,NA,84,NA,17,NA,4,NA,6,NA,10,84,17,4,6
03,Baltimore City,025-013,07,46,State's Attorney,10,NA,73,NA,17,NA,4,NA,6,NA,10,73,17,4,6
03,Baltimore City,025-013,07,46,U.S. Congress,10,NA,84,NA,17,NA,3,NA,6,NA,10,84,17,3,6
03,Baltimore City,025-013,07,46,U.S. Senator,10,NA,85,NA,17,NA,4,NA,6,NA,10,85,17,4,6
03,Baltimore City,025-014,07,46,Attorney General,7,NA,87,NA,25,NA,7,NA,13,NA,7,87,25,7,13
03,Baltimore City,025-014,07,46,Board of Ed at Large,6,NA,139,NA,35,NA,9,NA,21,NA,6,139,35,9,21
03,Baltimore City,025-014,07,46,Clerk Circuit Court,7,NA,84,NA,23,NA,6,NA,13,NA,7,84,23,6,13
03,Baltimore City,025-014,07,46,Comptroller,7,NA,86,NA,25,NA,8,NA,13,NA,7,86,25,8,13
03,Baltimore City,025-014,07,46,Governor / Lt. Governor,7,NA,90,NA,24,NA,8,NA,13,NA,7,90,24,8,13
03,Baltimore City,025-014,07,46,House of Delegates,21,NA,211,NA,53,NA,10,NA,25,NA,21,211,53,10,25
03,Baltimore City,025-014,07,46,Judge Circuit Court,18,NA,206,NA,58,NA,12,NA,29,NA,18,206,58,12,29
03,Baltimore City,025-014,07,46,Judge Orphans' Court,15,NA,197,NA,53,NA,7,NA,27,NA,15,197,53,7,27
03,Baltimore City,025-014,07,46,Judge Spec Appeal at Lg,8,1,117,47,38,8,5,5,14,10,9,164,46,10,24
03,Baltimore City,025-014,07,46,Register of Wills,7,NA,83,NA,24,NA,6,NA,12,NA,7,83,24,6,12
03,Baltimore City,025-014,07,46,Sheriff,5,NA,77,NA,24,NA,5,NA,12,NA,5,77,24,5,12
03,Baltimore City,025-014,07,46,State Senator,7,NA,88,NA,25,NA,5,NA,12,NA,7,88,25,5,12
03,Baltimore City,025-014,07,46,State's Attorney,7,NA,84,NA,22,NA,6,NA,12,NA,7,84,22,6,12
03,Baltimore City,025-014,07,46,U.S. Congress,7,NA,91,NA,25,NA,8,NA,13,NA,7,91,25,8,13
03,Baltimore City,025-014,07,46,U.S. Senator,6,NA,90,NA,25,NA,8,NA,13,NA,6,90,25,8,13
03,Baltimore City,025-015,07,46,Attorney General,5,NA,134,NA,29,NA,22,NA,10,NA,5,134,29,22,10
03,Baltimore City,025-015,07,46,Board of Ed at Large,8,NA,206,NA,38,NA,26,NA,16,NA,8,206,38,26,16
03,Baltimore City,025-015,07,46,Clerk Circuit Court,5,NA,116,NA,28,NA,18,NA,9,NA,5,116,28,18,9
03,Baltimore City,025-015,07,46,Comptroller,5,NA,135,NA,28,NA,22,NA,10,NA,5,135,28,22,10
03,Baltimore City,025-015,07,46,Governor / Lt. Governor,5,NA,135,NA,26,NA,22,NA,10,NA,5,135,26,22,10
03,Baltimore City,025-015,07,46,House of Delegates,11,NA,310,NA,66,NA,36,NA,20,NA,11,310,66,36,20
03,Baltimore City,025-015,07,46,Judge Circuit Court,9,NA,301,NA,62,NA,31,NA,18,NA,9,301,62,31,18
03,Baltimore City,025-015,07,46,Judge Orphans' Court,9,NA,273,NA,66,NA,30,NA,19,NA,9,273,66,30,19
03,Baltimore City,025-015,07,46,Judge Spec Appeal at Lg,5,4,165,79,45,8,28,14,11,9,9,244,53,42,20
03,Baltimore City,025-015,07,46,Register of Wills,5,NA,118,NA,29,NA,19,NA,9,NA,5,118,29,19,9
03,Baltimore City,025-015,07,46,Sheriff,3,NA,117,NA,29,NA,17,NA,10,NA,3,117,29,17,10
03,Baltimore City,025-015,07,46,State Senator,5,NA,133,NA,26,NA,22,NA,10,NA,5,133,26,22,10
03,Baltimore City,025-015,07,46,State's Attorney,5,NA,120,NA,29,NA,18,NA,10,NA,5,120,29,18,10
03,Baltimore City,025-015,07,46,U.S. Congress,5,NA,136,NA,29,NA,22,NA,10,NA,5,136,29,22,10
03,Baltimore City,025-015,07,46,U.S. Senator,5,NA,133,NA,27,NA,22,NA,10,NA,5,133,27,22,10
03,Baltimore City,025-016,07,46,Attorney General,9,NA,192,NA,61,NA,3,NA,14,NA,9,192,61,3,14
03,Baltimore City,025-016,07,46,Board of Ed at Large,13,NA,255,NA,79,NA,3,NA,24,NA,13,255,79,3,24
03,Baltimore City,025-016,07,46,Clerk Circuit Court,6,NA,157,NA,47,NA,3,NA,12,NA,6,157,47,3,12
03,Baltimore City,025-016,07,46,Comptroller,9,NA,194,NA,59,NA,3,NA,14,NA,9,194,59,3,14
03,Baltimore City,025-016,07,46,Governor / Lt. Governor,9,NA,194,NA,59,NA,3,NA,14,NA,9,194,59,3,14
03,Baltimore City,025-016,07,46,House of Delegates,18,NA,409,NA,129,NA,4,NA,33,NA,18,409,129,4,33
03,Baltimore City,025-016,07,46,Judge Circuit Court,18,NA,424,NA,128,NA,4,NA,43,NA,18,424,128,4,43
03,Baltimore City,025-016,07,46,Judge Orphans' Court,15,NA,350,NA,124,NA,3,NA,32,NA,15,350,124,3,32
03,Baltimore City,025-016,07,46,Judge Spec Appeal at Lg,8,5,244,93,76,23,5,1,18,8,13,337,99,6,26
03,Baltimore City,025-016,07,46,Register of Wills,7,NA,152,NA,50,NA,3,NA,12,NA,7,152,50,3,12
03,Baltimore City,025-016,07,46,Sheriff,6,NA,156,NA,49,NA,2,NA,13,NA,6,156,49,2,13
03,Baltimore City,025-016,07,46,State Senator,7,NA,195,NA,59,NA,3,NA,14,NA,7,195,59,3,14
03,Baltimore City,025-016,07,46,State's Attorney,7,NA,173,NA,49,NA,3,NA,13,NA,7,173,49,3,13
03,Baltimore City,025-016,07,46,U.S. Congress,9,NA,194,NA,59,NA,3,NA,14,NA,9,194,59,3,14
03,Baltimore City,025-016,07,46,U.S. Senator,9,NA,195,NA,61,NA,3,NA,14,NA,9,195,61,3,14
03,Baltimore City,025-017,07,41,Attorney General,25,NA,228,NA,95,NA,11,NA,36,NA,25,228,95,11,36
03,Baltimore City,025-017,07,41,Board of Ed at Large,32,NA,283,NA,117,NA,15,NA,56,NA,32,283,117,15,56
03,Baltimore City,025-017,07,41,Clerk Circuit Court,19,NA,158,NA,76,NA,10,NA,30,NA,19,158,76,10,30
03,Baltimore City,025-017,07,41,Comptroller,25,NA,230,NA,97,NA,11,NA,36,NA,25,230,97,11,36
03,Baltimore City,025-017,07,41,Governor / Lt. Governor,25,NA,225,NA,95,NA,11,NA,36,NA,25,225,95,11,36
03,Baltimore City,025-017,07,41,House of Delegates,60,NA,436,NA,207,NA,17,NA,85,NA,60,436,207,17,85
03,Baltimore City,025-017,07,41,Judge Circuit Court,54,NA,436,NA,183,NA,26,NA,83,NA,54,436,183,26,83
03,Baltimore City,025-017,07,41,Judge Orphans' Court,53,NA,372,NA,168,NA,26,NA,70,NA,53,372,168,26,70
03,Baltimore City,025-017,07,41,Judge Spec Appeal at Lg,26,15,258,118,130,30,11,5,41,14,41,376,160,16,55
03,Baltimore City,025-017,07,41,Register of Wills,19,NA,156,NA,77,NA,11,NA,29,NA,19,156,77,11,29
03,Baltimore City,025-017,07,41,Sheriff,20,NA,164,NA,66,NA,11,NA,30,NA,20,164,66,11,30
03,Baltimore City,025-017,07,41,State Senator,21,NA,165,NA,78,NA,7,NA,33,NA,21,165,78,7,33
03,Baltimore City,025-017,07,41,State's Attorney,23,NA,186,NA,79,NA,10,NA,29,NA,23,186,79,10,29
03,Baltimore City,025-017,07,41,U.S. Congress,25,NA,228,NA,94,NA,11,NA,36,NA,25,228,94,11,36
03,Baltimore City,025-017,07,41,U.S. Senator,25,NA,230,NA,95,NA,11,NA,36,NA,25,230,95,11,36
03,Baltimore City,026-001,07,46,Attorney General,3,NA,49,NA,4,NA,1,NA,4,NA,3,49,4,1,4
03,Baltimore City,026-001,07,46,Board of Ed at Large,3,NA,70,NA,6,NA,0,NA,2,NA,3,70,6,0,2
03,Baltimore City,026-001,07,46,Clerk Circuit Court,2,NA,39,NA,5,NA,0,NA,3,NA,2,39,5,0,3
03,Baltimore City,026-001,07,46,Comptroller,3,NA,53,NA,4,NA,1,NA,4,NA,3,53,4,1,4
03,Baltimore City,026-001,07,46,Governor / Lt. Governor,3,NA,53,NA,5,NA,1,NA,4,NA,3,53,5,1,4
03,Baltimore City,026-001,07,46,House of Delegates,5,NA,103,NA,11,NA,0,NA,10,NA,5,103,11,0,10
03,Baltimore City,026-001,07,46,Judge Circuit Court,4,NA,122,NA,13,NA,0,NA,8,NA,4,122,13,0,8
03,Baltimore City,026-001,07,46,Judge Orphans' Court,4,NA,90,NA,10,NA,0,NA,9,NA,4,90,10,0,9
03,Baltimore City,026-001,07,46,Judge Spec Appeal at Lg,2,2,70,20,8,0,0,0,4,0,4,90,8,0,4
